region,timestamp,temperature_c,precipitation_mm,humidity_pct,co2_ppm
Karachi,2023-12-15T18:00:00Z,30.47,15.85,63.96,409.56
Lahore,2023-12-15T20:00:00Z,35.6,5.51,85.55,412.57
Islamabad,2023-12-15T22:00:00Z,25.37,4.87,55.96,429.47
Quetta,2023-12-16T00:00:00Z,31.75,2.3,72.05,410.66
Peshawar,2023-12-16T02:00:00Z,30.58,3.52,53.5,416.49
Karachi,2023-12-16T04:00:00Z,14.44,7.1,87.93,389.06
Lahore,2023-12-16T06:00:00Z,38.54,0,33.65,425.87
Islamabad,2023-12-16T08:00:00Z,18.08,4.28,69.3,410.82
Quetta,2023-12-16T10:00:00Z,14.43,2.27,61.26,401.68
Peshawar,2023-12-16T12:00:00Z,43.02,5.39,32.17,388.8
Karachi,2023-12-16T14:00:00Z,26.79,5.01,37.97,415.87
Lahore,2023-12-16T16:00:00Z,33.69,0,60.8,398.7
Islamabad,2023-12-16T18:00:00Z,30.0,2.53,73.61,409.84
Quetta,2023-12-16T20:00:00Z,11.34,2.37,83.12,407.77
Peshawar,2023-12-16T22:00:00Z,38.31,8.07,53.8,418.45
Karachi,2023-12-17T00:00:00Z,25.84,9.48,56.55,407.66
Lahore,2023-12-17T02:00:00Z,20.4,0,64.65,400.03
Islamabad,2023-12-17T04:00:00Z,41.54,5.23,81.51,407.35
Quetta,2023-12-17T06:00:00Z,6.75,0,85.29,382.69
Peshawar,2023-12-17T08:00:00Z,12.29,7.95,81.14,382.38
Karachi,2023-12-17T10:00:00Z,23.8,3.12,44.2,423.77
Lahore,2023-12-17T12:00:00Z,33.44,6.89,45.5,427.95
Islamabad,2023-12-17T14:00:00Z,33.04,1.74,49.27,415.52
Quetta,2023-12-17T16:00:00Z,19.84,0,67.55,407.68
Peshawar,2023-12-17T18:00:00Z,30.11,0,86.32,414.28
Karachi,2023-12-17T20:00:00Z,27.9,3.08,59.53,429.55
Lahore,2023-12-17T22:00:00Z,34.72,0,49.22,417.43
Islamabad,2023-12-18T00:00:00Z,33.6,0,76.57,418.46
Quetta,2023-12-18T02:00:00Z,22.89,1.61,47.1,376.13
Peshawar,2023-12-18T04:00:00Z,24.54,6.65,45.3,419.66
Karachi,2023-12-18T06:00:00Z,27.69,4.05,33.52,383.65
Lahore,2023-12-18T08:00:00Z,33.03,2.74,87.91,403.77
Islamabad,2023-12-18T10:00:00Z,45.46,0.76,39.68,417.53
Quetta,2023-12-18T12:00:00Z,39.14,0,79.35,415.71
Peshawar,2023-12-18T14:00:00Z,33.37,6.81,67.0,406.41
Karachi,2023-12-18T16:00:00Z,31.78,3.09,34.06,418.21
Lahore,2023-12-18T18:00:00Z,23.81,4.55,33.1,410.61
Islamabad,2023-12-18T20:00:00Z,37.26,0,33.46,400.18
Quetta,2023-12-18T22:00:00Z,28.25,0,54.8,413.15
Peshawar,2023-12-19T00:00:00Z,31.27,0,71.35,381.87
Karachi,2023-12-19T02:00:00Z,17.08,7.68,73.74,399.23
Lahore,2023-12-19T04:00:00Z,31.99,7.09,73.07,404.32
Islamabad,2023-12-19T06:00:00Z,44.23,0,84.19,403.1
Quetta,2023-12-19T08:00:00Z,34.74,3.61,44.73,387.7
Peshawar,2023-12-19T10:00:00Z,28.58,0,77.04,416.88
Karachi,2023-12-19T12:00:00Z,23.69,5.49,55.74,430.89
Lahore,2023-12-19T14:00:00Z,31.79,10.06,43.3,414.58
Islamabad,2023-12-19T16:00:00Z,17.43,5.67,36.03,405.32
Quetta,2023-12-19T18:00:00Z,28.41,6.03,79.02,412.63
Peshawar,2023-12-19T20:00:00Z,38.31,0,60.19,437.38
Karachi,2023-12-19T22:00:00Z,20.91,5.05,43.62,394.02
Lahore,2023-12-20T00:00:00Z,39.71,0,78.34,423.45
Islamabad,2023-12-20T02:00:00Z,21.91,2.72,61.47,421.62
Quetta,2023-12-20T04:00:00Z,24.27,9.13,71.96,399.34
Peshawar,2023-12-20T06:00:00Z,15.52,7.44,45.76,425.12
Karachi,2023-12-20T08:00:00Z,28.86,0,51.74,404.53
Lahore,2023-12-20T10:00:00Z,30.87,5.38,79.5,424.84
Islamabad,2023-12-20T12:00:00Z,27.02,0,60.39,406.13
Quetta,2023-12-20T14:00:00Z,29.18,0,31.48,421.38
Peshawar,2023-12-20T16:00:00Z,26.25,0.91,45.45,407.05
Karachi,2023-12-20T18:00:00Z,36.38,2.71,48.66,406.29
Lahore,2023-12-20T20:00:00Z,28.17,0,78.14,417.25
Islamabad,2023-12-20T22:00:00Z,25.11,3.38,74.4,390.14
Quetta,2023-12-21T00:00:00Z,23.76,0,38.58,419.45
Peshawar,2023-12-21T02:00:00Z,22.21,0,44.37,405.44
Karachi,2023-12-21T04:00:00Z,27.13,0,52.52,391.47
Lahore,2023-12-21T06:00:00Z,27.78,0,48.79,428.7
Islamabad,2023-12-21T08:00:00Z,32.19,4.21,68.41,434.52
Quetta,2023-12-21T10:00:00Z,24.65,0,31.48,439.79
Peshawar,2023-12-21T12:00:00Z,29.57,2.48,47.44,409.16
Karachi,2023-12-21T14:00:00Z,32.07,7.22,89.92,397.01
Lahore,2023-12-21T16:00:00Z,17.27,3.85,69.38,407.04
Islamabad,2023-12-21T18:00:00Z,23.17,4.94,54.66,405.12
Quetta,2023-12-21T20:00:00Z,16.73,2.32,50.82,410.07
Peshawar,2023-12-21T22:00:00Z,24.06,0,71.81,412.49
Karachi,2023-12-22T00:00:00Z,32.66,5.8,55.4,407.8
Lahore,2023-12-22T02:00:00Z,21.98,0,72.15,399.21
Islamabad,2023-12-22T04:00:00Z,16.85,7.13,30.65,411.85
Quetta,2023-12-22T06:00:00Z,27.07,1.74,42.45,415.99
Peshawar,2023-12-22T08:00:00Z,32.17,1.33,77.44,408.79
Karachi,2023-12-22T10:00:00Z,22.01,11.1,81.2,401.7
Lahore,2023-12-22T12:00:00Z,28.67,1.4,72.46,401.37
Islamabad,2023-12-22T14:00:00Z,27.95,0,62.56,399.4
Quetta,2023-12-22T16:00:00Z,28.49,7.39,56.69,419.58
Peshawar,2023-12-22T18:00:00Z,31.32,2.49,70.24,412.74
Karachi,2023-12-22T20:00:00Z,19.82,0,37.26,423.67
Lahore,2023-12-22T22:00:00Z,15.35,8.25,54.76,409.36
Islamabad,2023-12-23T00:00:00Z,22.16,0,54.08,428.34
Quetta,2023-12-23T02:00:00Z,40.28,1.83,87.49,387.65
Peshawar,2023-12-23T04:00:00Z,21.37,4.11,50.0,409.46
Karachi,2023-12-23T06:00:00Z,47.29,9.1,74.76,424.89
Lahore,2023-12-23T08:00:00Z,22.55,0.46,66.78,414.64
Islamabad,2023-12-23T10:00:00Z,29.36,2.03,63.31,407.35
Quetta,2023-12-23T12:00:00Z,25.5,14.2,48.96,399.02
Peshawar,2023-12-23T14:00:00Z,39.09,0,65.35,419.2
Karachi,2023-12-23T16:00:00Z,14.79,4.93,56.56,406.47
Lahore,2023-12-23T18:00:00Z,20.71,3.44,57.45,406.04
Islamabad,2023-12-23T20:00:00Z,25.86,4.43,49.92,387.77
Quetta,2023-12-23T22:00:00Z,23.39,1.44,69.27,428.95
Peshawar,2023-12-24T00:00:00Z,31.47,0.66,44.83,393.44
Karachi,2023-12-24T02:00:00Z,27.03,3.74,40.02,425.91
Lahore,2023-12-24T04:00:00Z,28.99,4.75,40.05,417.58
Islamabad,2023-12-24T06:00:00Z,37.86,0,36.48,391.1
Quetta,2023-12-24T08:00:00Z,25.39,2.57,84.78,425.03
Peshawar,2023-12-24T10:00:00Z,27.95,9.63,63.58,389.24
Karachi,2023-12-24T12:00:00Z,20.92,0,67.22,397.75
Lahore,2023-12-24T14:00:00Z,31.92,5.3,63.19,436.05
Islamabad,2023-12-24T16:00:00Z,36.97,3.19,39.01,400.42
Quetta,2023-12-24T18:00:00Z,23.92,7.13,86.16,418.34
Peshawar,2023-12-24T20:00:00Z,28.61,2.61,61.4,414.87
Karachi,2023-12-24T22:00:00Z,50.98,0,42.12,425.25
Lahore,2023-12-25T00:00:00Z,20.5,0,41.78,408.8
Islamabad,2023-12-25T02:00:00Z,35.93,0,36.19,406.77
Quetta,2023-12-25T04:00:00Z,26.46,1.39,55.39,409.3
Peshawar,2023-12-25T06:00:00Z,23.3,8.81,70.2,409.86
Karachi,2023-12-25T08:00:00Z,35.82,0,78.36,409.84
Lahore,2023-12-25T10:00:00Z,41.53,5.37,65.18,417.66
Islamabad,2023-12-25T12:00:00Z,15.03,2.0,54.19,389.34
Quetta,2023-12-25T14:00:00Z,17.62,0,72.71,406.47
Peshawar,2023-12-25T16:00:00Z,28.33,1.47,78.64,415.86
Karachi,2023-12-25T18:00:00Z,23.54,6.43,71.97,420.27
Lahore,2023-12-25T20:00:00Z,18.77,5.95,68.19,428.86
Islamabad,2023-12-25T22:00:00Z,25.9,11.4,82.26,429.19
Quetta,2023-12-26T00:00:00Z,38.45,0,50.02,437.63
Peshawar,2023-12-26T02:00:00Z,36.14,0,67.14,414.24
Karachi,2023-12-26T04:00:00Z,32.75,5.6,80.07,394.53
Lahore,2023-12-26T06:00:00Z,35.49,0.45,84.39,415.69
Islamabad,2023-12-26T08:00:00Z,20.83,0,45.09,386.44
Quetta,2023-12-26T10:00:00Z,35.69,2.24,68.98,409.88
Peshawar,2023-12-26T12:00:00Z,42.83,3.66,76.63,434.31
Karachi,2023-12-26T14:00:00Z,30.07,4.75,44.36,415.95
Lahore,2023-12-26T16:00:00Z,21.44,3.84,63.13,423.94
Islamabad,2023-12-26T18:00:00Z,27.33,0,77.38,399.88
Quetta,2023-12-26T20:00:00Z,23.33,1.87,74.27,416.22
Peshawar,2023-12-26T22:00:00Z,16.29,1.33,53.62,391.33
Karachi,2023-12-27T00:00:00Z,29.48,0,42.05,394.6
Lahore,2023-12-27T02:00:00Z,25.26,3.35,62.44,395.87
Islamabad,2023-12-27T04:00:00Z,27.95,3.09,84.74,410.22
Quetta,2023-12-27T06:00:00Z,26.53,3.51,42.13,418.64
Peshawar,2023-12-27T08:00:00Z,24.83,0,58.09,409.01
Karachi,2023-12-27T10:00:00Z,19.86,0.89,54.19,420.24
Lahore,2023-12-27T12:00:00Z,25.05,3.25,31.03,422.39
Islamabad,2023-12-27T14:00:00Z,29.83,4.43,30.19,392.8
Quetta,2023-12-27T16:00:00Z,31.35,0,56.85,411.75
Peshawar,2023-12-27T18:00:00Z,27.9,0,85.56,415.12
Karachi,2023-12-27T20:00:00Z,18.93,8.88,36.8,415.76
Lahore,2023-12-27T22:00:00Z,31.07,0,89.0,373.81
Islamabad,2023-12-28T00:00:00Z,45.05,0,76.11,406.79
Quetta,2023-12-28T02:00:00Z,18.37,8.45,46.69,413.42
Peshawar,2023-12-28T04:00:00Z,37.9,4.65,79.78,388.52
Karachi,2023-12-28T06:00:00Z,34.21,12.68,60.91,422.66
Lahore,2023-12-28T08:00:00Z,16.66,0,74.34,427.19
Islamabad,2023-12-28T10:00:00Z,23.06,0.6,89.7,410.56
Quetta,2023-12-28T12:00:00Z,40.88,0,82.67,404.16
Peshawar,2023-12-28T14:00:00Z,27.13,5.97,70.48,386.46
Karachi,2023-12-28T16:00:00Z,30.17,1.29,75.32,380.91
Lahore,2023-12-28T18:00:00Z,24.22,0.15,89.67,418.88
Islamabad,2023-12-28T20:00:00Z,37.99,9.4,32.64,406.21
Quetta,2023-12-28T22:00:00Z,17.21,4.49,85.68,436.17
Peshawar,2023-12-29T00:00:00Z,26.13,0.76,87.95,414.95
Karachi,2023-12-29T02:00:00Z,34.08,0,30.51,390.53
Lahore,2023-12-29T04:00:00Z,26.25,0,72.13,391.8
Islamabad,2023-12-29T06:00:00Z,28.84,0,43.89,450.58
Quetta,2023-12-29T08:00:00Z,30.24,3.76,36.61,418.81
Peshawar,2023-12-29T10:00:00Z,29.92,0,70.79,388.97
Karachi,2023-12-29T12:00:00Z,37.38,1.81,66.31,413.98
Lahore,2023-12-29T14:00:00Z,25.18,5.06,57.05,413.98
Islamabad,2023-12-29T16:00:00Z,23.62,0,83.38,394.38
Quetta,2023-12-29T18:00:00Z,20.64,1.95,41.88,412.77
Peshawar,2023-12-29T20:00:00Z,32.04,6.88,87.85,421.67
Karachi,2023-12-29T22:00:00Z,42.65,0.32,37.37,425.68
Lahore,2023-12-30T00:00:00Z,22.58,0,52.89,384.9
Islamabad,2023-12-30T02:00:00Z,29.49,0.46,68.14,392.15
Quetta,2023-12-30T04:00:00Z,29.92,2.72,77.3,384.74
Peshawar,2023-12-30T06:00:00Z,17.28,0,81.41,422.83
Karachi,2023-12-30T08:00:00Z,27.52,0,38.37,392.33
Lahore,2023-12-30T10:00:00Z,34.17,0,41.22,401.7
Islamabad,2023-12-30T12:00:00Z,30.94,9.25,73.03,371.55
Quetta,2023-12-30T14:00:00Z,30.35,11.03,35.68,398.57
Peshawar,2023-12-30T16:00:00Z,24.83,0.74,71.37,404.95
Karachi,2023-12-30T18:00:00Z,17.89,1.34,55.74,400.63
Lahore,2023-12-30T20:00:00Z,36.89,4.37,44.56,382.67
Islamabad,2023-12-30T22:00:00Z,15.41,0.25,77.21,422.3
Quetta,2023-12-31T00:00:00Z,12.01,2.52,74.39,424.66
Peshawar,2023-12-31T02:00:00Z,31.9,0,32.98,435.51
Karachi,2023-12-31T04:00:00Z,43.57,0.35,67.81,433.33
Lahore,2023-12-31T06:00:00Z,20.38,6.63,61.06,413.76
Islamabad,2023-12-31T08:00:00Z,28.57,3.04,73.54,420.85
Quetta,2023-12-31T10:00:00Z,22.16,2.63,59.83,390.49
Peshawar,2023-12-31T12:00:00Z,36.43,0,70.95,424.18
Karachi,2023-12-31T14:00:00Z,23.24,2.76,63.48,395.05
Lahore,2023-12-31T16:00:00Z,34.77,4.22,45.6,421.16
Islamabad,2023-12-31T18:00:00Z,38.2,8.6,46.32,399.32
Quetta,2023-12-31T20:00:00Z,36.02,7.44,55.13,420.89
Peshawar,2023-12-31T22:00:00Z,21.25,4.61,44.54,404.64
Karachi,2024-01-01T00:00:00Z,16.75,0,40.7,409.38
Lahore,2024-01-01T02:00:00Z,34.03,5.44,89.76,395.43
Islamabad,2024-01-01T04:00:00Z,25.01,8.41,61.05,380.06
Quetta,2024-01-01T06:00:00Z,41.88,3.15,38.84,408.37
Peshawar,2024-01-01T08:00:00Z,28.46,2.01,40.4,401.01
Karachi,2024-01-01T10:00:00Z,26.73,1.41,51.04,401.39
Lahore,2024-01-01T12:00:00Z,40.24,3.34,30.93,421.51
Islamabad,2024-01-01T14:00:00Z,35.33,4.9,43.75,414.62
Quetta,2024-01-01T16:00:00Z,38.2,7.32,64.74,397.2
Peshawar,2024-01-01T18:00:00Z,27.44,0,58.8,380.02
Karachi,2024-01-01T20:00:00Z,35.26,12.05,72.46,428.51
Lahore,2024-01-01T22:00:00Z,40.03,5.17,82.52,371.81
Islamabad,2024-01-02T00:00:00Z,32.23,3.41,66.9,413.26
Quetta,2024-01-02T02:00:00Z,26.84,4.99,79.04,411.78
Peshawar,2024-01-02T04:00:00Z,42.5,7.1,84.64,411.58
Karachi,2024-01-02T06:00:00Z,26.53,0,64.09,437.16
Lahore,2024-01-02T08:00:00Z,29.69,5.32,70.93,377.51
Islamabad,2024-01-02T10:00:00Z,18.77,2.18,67.3,428.63
Quetta,2024-01-02T12:00:00Z,36.21,0,72.5,419.22
Peshawar,2024-01-02T14:00:00Z,27.23,5.58,54.65,414.47
Karachi,2024-01-02T16:00:00Z,42.42,0,35.95,408.37
Lahore,2024-01-02T18:00:00Z,39.99,12.16,34.08,423.54
Islamabad,2024-01-02T20:00:00Z,28.11,0,39.22,416.88
Quetta,2024-01-02T22:00:00Z,19.59,7.43,52.26,399.88
Peshawar,2024-01-03T00:00:00Z,28.17,2.25,54.25,424.76
Karachi,2024-01-03T02:00:00Z,22.52,3.19,40.55,404.13
Lahore,2024-01-03T04:00:00Z,24.92,0,78.23,410.04
Islamabad,2024-01-03T06:00:00Z,25.75,11.16,71.25,414.6
Quetta,2024-01-03T08:00:00Z,35.11,14.29,46.94,406.51
Peshawar,2024-01-03T10:00:00Z,12.64,10.25,86.4,394.58
Karachi,2024-01-03T12:00:00Z,22.07,4.0,80.58,396.23
Lahore,2024-01-03T14:00:00Z,18.29,1.21,44.56,400.91
Islamabad,2024-01-03T16:00:00Z,30.43,7.73,36.66,399.71
Quetta,2024-01-03T18:00:00Z,26.54,0,35.04,411.64
Peshawar,2024-01-03T20:00:00Z,34.45,4.07,45.34,401.19
Karachi,2024-01-03T22:00:00Z,15.59,0,74.61,406.49
Lahore,2024-01-04T00:00:00Z,23.09,12.73,45.2,427.97
Islamabad,2024-01-04T02:00:00Z,32.05,0,46.39,439.05
Quetta,2024-01-04T04:00:00Z,21.93,0,78.47,414.77
Peshawar,2024-01-04T06:00:00Z,34.78,0,59.67,408.69
Karachi,2024-01-04T08:00:00Z,17.8,0,30.66,406.44
Lahore,2024-01-04T10:00:00Z,30.38,2.08,32.77,442.3
Islamabad,2024-01-04T12:00:00Z,24.36,5.07,33.9,412.85
Quetta,2024-01-04T14:00:00Z,29.41,2.27,70.65,430.87
Peshawar,2024-01-04T16:00:00Z,22.85,3.9,39.97,404.9
Karachi,2024-01-04T18:00:00Z,16.81,3.88,63.18,367.04
Lahore,2024-01-04T20:00:00Z,10.94,1.7,58.35,413.17
Islamabad,2024-01-04T22:00:00Z,36.33,2.61,61.78,421.51
Quetta,2024-01-05T00:00:00Z,19.83,3.02,75.76,399.37
Peshawar,2024-01-05T02:00:00Z,19.33,0.14,82.41,410.81
Karachi,2024-01-05T04:00:00Z,12.79,1.63,68.28,404.96
Lahore,2024-01-05T06:00:00Z,33.37,5.23,58.16,400.33
Islamabad,2024-01-05T08:00:00Z,34.4,1.16,38.33,424.36
Quetta,2024-01-05T10:00:00Z,32.48,0.6,88.52,390.12
Peshawar,2024-01-05T12:00:00Z,17.26,2.64,50.89,420.51
Karachi,2024-01-05T14:00:00Z,31.72,1.09,68.24,409.81
Lahore,2024-01-05T16:00:00Z,38.85,2.21,40.05,424.72
Islamabad,2024-01-05T18:00:00Z,12.6,0.82,81.54,397.99
Quetta,2024-01-05T20:00:00Z,28.14,6.35,55.63,413.49
Peshawar,2024-01-05T22:00:00Z,29.48,7.95,88.34,416.78
Karachi,2024-01-06T00:00:00Z,23.71,7.43,69.53,391.26
Lahore,2024-01-06T02:00:00Z,22.59,0,72.29,430.25
Islamabad,2024-01-06T04:00:00Z,30.76,2.92,39.14,426.08
Quetta,2024-01-06T06:00:00Z,22.26,6.92,84.86,416.21
Peshawar,2024-01-06T08:00:00Z,28.45,0,69.6,401.73
Karachi,2024-01-06T10:00:00Z,23.26,3.56,34.36,416.27
Lahore,2024-01-06T12:00:00Z,28.25,0,66.38,412.61
Islamabad,2024-01-06T14:00:00Z,23.05,0,39.37,384.77
Quetta,2024-01-06T16:00:00Z,23.62,0,32.86,429.8
Peshawar,2024-01-06T18:00:00Z,35.6,0,70.2,396.52
Karachi,2024-01-06T20:00:00Z,36.72,0,80.04,415.56
Lahore,2024-01-06T22:00:00Z,36.73,0.3,39.64,407.1
Islamabad,2024-01-07T00:00:00Z,29.16,1.32,54.44,419.87
Quetta,2024-01-07T02:00:00Z,42.06,0,89.35,429.03
Peshawar,2024-01-07T04:00:00Z,27.5,2.43,37.95,397.45
Karachi,2024-01-07T06:00:00Z,36.3,0.72,35.72,409.13
Lahore,2024-01-07T08:00:00Z,20.87,3.59,42.41,409.2
Islamabad,2024-01-07T10:00:00Z,29.99,3.68,51.24,424.34
Quetta,2024-01-07T12:00:00Z,22.18,5.03,81.91,424.42
Peshawar,2024-01-07T14:00:00Z,23.27,9.89,59.53,395.07
Karachi,2024-01-07T16:00:00Z,36.61,0,71.52,427.87
Lahore,2024-01-07T18:00:00Z,33.85,0,32.51,437.7
Islamabad,2024-01-07T20:00:00Z,29.87,0,77.51,419.52
Quetta,2024-01-07T22:00:00Z,25.97,2.03,70.43,402.84
Peshawar,2024-01-08T00:00:00Z,35.68,4.94,70.36,426.16
Karachi,2024-01-08T02:00:00Z,39.33,0,69.78,416.08
Lahore,2024-01-08T04:00:00Z,27.51,3.31,30.84,415.77
Islamabad,2024-01-08T06:00:00Z,20.24,2.17,51.79,410.08
Quetta,2024-01-08T08:00:00Z,22.73,6.8,56.57,403.55
Peshawar,2024-01-08T10:00:00Z,22.76,2.57,64.82,432.56
Karachi,2024-01-08T12:00:00Z,16.39,7.36,76.15,409.92
Lahore,2024-01-08T14:00:00Z,28.06,5.43,53.7,419.56
Islamabad,2024-01-08T16:00:00Z,28.38,4.4,31.14,420.34
Quetta,2024-01-08T18:00:00Z,16.26,2.95,36.87,394.04
Peshawar,2024-01-08T20:00:00Z,20.49,0,88.59,431.18
Karachi,2024-01-08T22:00:00Z,29.75,0,64.03,400.08
Lahore,2024-01-09T00:00:00Z,25.31,3.93,69.26,428.41
Islamabad,2024-01-09T02:00:00Z,28.5,4.9,42.9,398.02
Quetta,2024-01-09T04:00:00Z,22.24,8.38,44.75,428.9
Peshawar,2024-01-09T06:00:00Z,22.44,0,37.75,422.74
Karachi,2024-01-09T08:00:00Z,33.39,13.16,67.63,419.23
Lahore,2024-01-09T10:00:00Z,37.6,5.9,63.0,417.31
Islamabad,2024-01-09T12:00:00Z,25.76,5.59,53.41,401.52
Quetta,2024-01-09T14:00:00Z,27.6,4.23,46.27,418.7
Peshawar,2024-01-09T16:00:00Z,30.69,0,31.47,411.63
Karachi,2024-01-09T18:00:00Z,11.23,0.91,50.41,407.92
Lahore,2024-01-09T20:00:00Z,32.47,8.71,36.54,436.41
Islamabad,2024-01-09T22:00:00Z,23.45,2.15,51.83,399.92
Quetta,2024-01-10T00:00:00Z,29.84,2.16,61.21,417.21
Peshawar,2024-01-10T02:00:00Z,31.78,1.86,70.6,413.02
Karachi,2024-01-10T04:00:00Z,28.2,0,32.8,415.54
Lahore,2024-01-10T06:00:00Z,29.81,3.74,56.06,431.42
Islamabad,2024-01-10T08:00:00Z,29.6,0.03,68.43,396.82
Quetta,2024-01-10T10:00:00Z,27.73,0,80.07,386.12
Peshawar,2024-01-10T12:00:00Z,31.82,0,32.26,407.39
Karachi,2024-01-10T14:00:00Z,21.87,4.58,36.04,367.78
Lahore,2024-01-10T16:00:00Z,24.1,0,87.27,416.0
Islamabad,2024-01-10T18:00:00Z,33.63,11.65,81.93,426.76
Quetta,2024-01-10T20:00:00Z,27.25,7.4,83.78,411.57
Peshawar,2024-01-10T22:00:00Z,49.6,0,31.61,428.62
Karachi,2024-01-11T00:00:00Z,28.52,10.15,46.11,425.77
Lahore,2024-01-11T02:00:00Z,28.14,0,30.41,418.76
Islamabad,2024-01-11T04:00:00Z,28.21,0,73.2,429.26
Quetta,2024-01-11T06:00:00Z,24.89,0,87.57,406.83
Peshawar,2024-01-11T08:00:00Z,19.71,1.66,82.04,401.64
Karachi,2024-01-11T10:00:00Z,31.38,3.35,52.32,408.2
Lahore,2024-01-11T12:00:00Z,29.72,0.41,43.09,428.48
Islamabad,2024-01-11T14:00:00Z,34.74,3.74,44.62,395.03
Quetta,2024-01-11T16:00:00Z,33.05,5.81,57.74,396.07
Peshawar,2024-01-11T18:00:00Z,43.29,5.09,73.93,401.05
Karachi,2024-01-11T20:00:00Z,26.02,0.23,56.48,396.19
Lahore,2024-01-11T22:00:00Z,25.61,1.3,87.52,403.28
Islamabad,2024-01-12T00:00:00Z,32.99,6.89,75.16,407.77
Quetta,2024-01-12T02:00:00Z,34.48,0,89.77,431.02
Peshawar,2024-01-12T04:00:00Z,24.54,0,43.74,401.17
Karachi,2024-01-12T06:00:00Z,37.07,1.88,43.45,424.2
Lahore,2024-01-12T08:00:00Z,25.65,1.1,55.22,428.33
Islamabad,2024-01-12T10:00:00Z,28.47,3.02,81.65,426.27
Quetta,2024-01-12T12:00:00Z,38.74,0,82.84,399.57
Peshawar,2024-01-12T14:00:00Z,40.33,2.91,85.17,423.17
Karachi,2024-01-12T16:00:00Z,22.78,3.55,59.14,403.76
Lahore,2024-01-12T18:00:00Z,26.63,0,47.95,376.7
Islamabad,2024-01-12T20:00:00Z,20.17,0,53.86,404.73
Quetta,2024-01-12T22:00:00Z,24.73,0,40.54,415.99
Peshawar,2024-01-13T00:00:00Z,26.67,1.88,56.34,412.04
Karachi,2024-01-13T02:00:00Z,28.64,0.99,46.55,411.36
Lahore,2024-01-13T04:00:00Z,25.3,0,77.23,413.75
Islamabad,2024-01-13T06:00:00Z,29.5,1.14,58.12,405.71
Quetta,2024-01-13T08:00:00Z,26.24,17.31,36.39,400.81
Peshawar,2024-01-13T10:00:00Z,29.97,0,68.07,404.8
Karachi,2024-01-13T12:00:00Z,6.28,0.01,38.35,420.39
Lahore,2024-01-13T14:00:00Z,30.76,8.04,80.76,397.61
Islamabad,2024-01-13T16:00:00Z,51.44,4.96,81.77,424.48
Quetta,2024-01-13T18:00:00Z,26.68,10.74,69.35,435.94
Peshawar,2024-01-13T20:00:00Z,36.35,4.33,65.89,410.11
Karachi,2024-01-13T22:00:00Z,34.59,5.74,55.06,414.99
Lahore,2024-01-14T00:00:00Z,31.12,6.32,45.22,399.7
Islamabad,2024-01-14T02:00:00Z,10.36,0,53.32,425.57
Quetta,2024-01-14T04:00:00Z,35.23,4.66,79.61,419.86
Peshawar,2024-01-14T06:00:00Z,22.88,0,52.07,424.26
Karachi,2024-01-14T08:00:00Z,26.98,1.56,48.04,413.34
Lahore,2024-01-14T10:00:00Z,36.75,3.79,86.74,406.45
Islamabad,2024-01-14T12:00:00Z,28.46,2.22,47.89,395.65
Quetta,2024-01-14T14:00:00Z,34.63,3.08,84.9,409.24
Peshawar,2024-01-14T16:00:00Z,22.45,0,38.51,406.76
Karachi,2024-01-14T18:00:00Z,40.19,4.03,52.0,400.11
Lahore,2024-01-14T20:00:00Z,30.89,2.53,67.45,420.92
Islamabad,2024-01-14T22:00:00Z,22.15,0,43.29,390.71
Quetta,2024-01-15T00:00:00Z,27.04,10.27,36.92,385.24
Peshawar,2024-01-15T02:00:00Z,18.93,0,74.13,415.27
Karachi,2024-01-15T04:00:00Z,9.38,0,54.22,398.43
Lahore,2024-01-15T06:00:00Z,29.12,2.58,79.58,417.76
Islamabad,2024-01-15T08:00:00Z,38.99,0,85.99,385.46
Quetta,2024-01-15T10:00:00Z,30.89,1.19,50.69,394.13
Peshawar,2024-01-15T12:00:00Z,31.94,9.24,38.4,417.43
Karachi,2024-01-15T14:00:00Z,21.13,5.54,77.15,415.02
Lahore,2024-01-15T16:00:00Z,20.1,0,59.85,396.41
Islamabad,2024-01-15T18:00:00Z,24.01,0,67.49,410.08
Quetta,2024-01-15T20:00:00Z,30.75,6.11,45.45,406.49
Peshawar,2024-01-15T22:00:00Z,32.19,8.46,40.9,391.94
Karachi,2024-01-16T00:00:00Z,21.34,1.17,33.52,419.44
Lahore,2024-01-16T02:00:00Z,24.39,8.27,40.22,410.8
Islamabad,2024-01-16T04:00:00Z,29.4,5.16,65.17,437.72
Quetta,2024-01-16T06:00:00Z,18.91,13.26,38.15,410.68
Peshawar,2024-01-16T08:00:00Z,34.69,0.43,63.53,419.1
Karachi,2024-01-16T10:00:00Z,9.3,4.51,30.89,384.5
Lahore,2024-01-16T12:00:00Z,31.22,2.66,44.63,397.4
Islamabad,2024-01-16T14:00:00Z,24.82,0,53.88,409.38
Quetta,2024-01-16T16:00:00Z,29.34,0,47.6,400.15
Peshawar,2024-01-16T18:00:00Z,26.96,0,78.89,445.02
Karachi,2024-01-16T20:00:00Z,30.06,0,31.15,384.76
Lahore,2024-01-16T22:00:00Z,21.86,0,78.34,401.15
Islamabad,2024-01-17T00:00:00Z,31.72,9.58,85.14,396.16
Quetta,2024-01-17T02:00:00Z,27.03,0.96,45.76,401.89
Peshawar,2024-01-17T04:00:00Z,30.11,1.12,32.31,406.21
